,MSSubClass,MSZoning,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,BsmtQual,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,GrLivArea,TotalBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,MoSold,YrSold,SaleCondition,SalePrice,LogSale
10,-0.8718675426460787,RL,0.07508896900060057,Sawyer,1Fam,1Story,-0.7950920327893213,-0.5176493983218948,-0.20601083826880298,-0.9611983048899776,TA,TA,CBlock,TA,Ex,Y,SBrkr,-0.18708880063709796,-0.7943537755713799,-0.9660019687969773,-0.4654465575912853,0.16389442501376178,TA,-0.9353991325396035,-0.9522312637608562,Detchd,-1.6015780531759132,0.13837519683794053,Normal,-0.6472171902580514,-0.6318807970341479
11,0.07342554318993741,RL,0.1485481288294828,NridgHt,1Fam,2Story,2.112103412494265,-0.5176493983218948,1.119221026703265,1.025747966280687,Ex,TA,PConc,Ex,Ex,Y,SBrkr,0.2200163126469778,1.8292775214034893,1.4685323820793663,1.7131122898183258,1.389320433578196,Ex,2.7790228427016372,2.164161963092855,BuiltIn,0.2507944690599122,-1.3672295568165025,Partial,2.0645733717035615,1.8195220673999986
12,-0.8718675426460787,RL,0.25447542559930747,Sawyer,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.30540322814170806,-1.1065846174146603,TA,TA,CBlock,TA,TA,Y,SBrkr,-0.6048458541672275,-0.7943537755713799,-1.3636568447902455,-0.4654465575912853,-1.0615315835506725,TA,-1.554469461746477,-0.9522312637608562,Detchd,0.9917434779542423,0.13837519683794053,Normal,-0.46475332413998455,-0.3663608495778419
13,-0.8718675426460787,RL,0.01948728448923666,CollgCr,1Fam,1Story,0.6585056898524718,-0.5176493983218948,1.1523518233275667,1.0742100704555813,Gd,TA,PConc,Gd,Ex,Y,SBrkr,0.965122304649711,-0.7943537755713799,0.13076554313169308,-0.4654465575912853,0.16389442501376178,Gd,0.3027415258741434,0.6059653496659992,Attchd,0.6212689735070773,-0.614427179989281,Partial,1.2403400454460876,1.2927920197742875
14,-0.8718675426460787,RL,0.04667934917727594,NAmes,1Fam,1Story,-0.0682931714684247,-0.5176493983218948,-0.3716648213903115,-1.2035088257644488,TA,TA,CBlock,TA,TA,Y,SBrkr,0.40556269960065955,-0.7943537755713799,-0.4018684446761865,0.6238328661135203,-1.0615315835506725,TA,-0.9353991325396035,0.6059653496659992,Attchd,-0.4901545398344179,0.13837519683794053,Normal,-0.3011650303789592,-0.15012574696467318
15,-0.2810593639985686,RM,-0.44034270493686045,BrkSide,1Fam,1.5Unf,0.6585056898524718,2.1778249686542592,-1.3987195167436641,0.7834374454062157,TA,TA,BrkTil,TA,Ex,Y,FuseA,-0.8138541435666838,-0.7943537755713799,-1.562607801333967,-1.5547259812960907,-1.0615315835506725,TA,-0.9353991325396035,-0.9522312637608562,Detchd,0.2507944690599122,-0.614427179989281,Normal,-0.6157579029963157,-0.5840441605468684
16,-0.8718675426460787,RL,0.07924894904615881,NAmes,1Fam,1Story,-0.0682931714684247,1.2793335129955412,-0.0403568551472945,-0.7188877840155062,TA,TA,CBlock,TA,Ex,Y,SBrkr,-0.29914516210779646,-0.7943537755713799,-1.0726662564453813,-0.4654465575912853,-1.0615315835506725,TA,-0.9353991325396035,0.6059653496659992,Attchd,-1.231103548728748,1.6439799504923835,Normal,-0.4018347496165133,-0.28096758151455964
17,0.7823953575669494,RL,0.03359063147295852,Sawyer,Duplex,1Story,-1.5218908941102178,-0.5176493983218948,-0.1397492450201996,-0.864274096540189,TA,TA,Slab,NoBsmt,TA,Y,SBrkr,0.5128899038759568,-0.7943537755713799,-0.2997057504831144,-0.4654465575912853,-1.0615315835506725,TA,-0.31632880333273006,-0.9522312637608562,CarPort,1.3622179824014073,-1.3672295568165025,Normal,-1.1442739289934745,-1.5422064656501406
18,-0.8718675426460787,RL,0.32823897421201104,SawyerW,1Fam,1Story,-0.7950920327893213,-0.5176493983218948,1.0860902300789632,0.9288237579308986,TA,TA,PConc,TA,Ex,Y,SBrkr,0.03154986147994711,-0.7943537755713799,-0.7578840463422769,0.6238328661135203,0.16389442501376178,Gd,-0.31632880333273006,-0.9522312637608562,Detchd,-0.11968003538725284,0.13837519683794053,Normal,-0.2759976005695707,-0.11845722454870591
19,-0.8718675426460787,RL,-0.2942360887026195,NAmes,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.43792641463891485,-0.9611983048899776,TA,TA,CBlock,TA,TA,Y,SBrkr,0.6167135763568281,-0.7943537755713799,-0.20087800058237215,-1.5547259812960907,0.16389442501376178,TA,-0.31632880333273006,-0.9522312637608562,Attchd,-0.4901545398344179,0.891177573665162,Abnorml,-0.5276718986634559,-0.45477216498869094
20,0.07342554318993741,RL,0.38099969674104245,NridgHt,1Fam,2Story,1.3853045511733684,-0.5176493983218948,1.119221026703265,1.025747966280687,Gd,TA,PConc,Ex,Ex,Y,SBrkr,0.15476629876149042,2.003879954477123,1.5355325240284285,1.7131122898183258,1.389320433578196,Gd,1.5408821842878904,0.6059653496659992,BuiltIn,1.7326924868485725,-1.3672295568165025,Partial,1.8166741880810846,1.6724259585451342
21,-0.2810593639985686,RM,-0.3054984737040089,IDOTRR,1Fam,1.5Unf,0.6585056898524718,1.2793335129955412,-1.3655887201193624,-1.6881298675133916,TA,TA,PConc,TA,Ex,Y,FuseF,0.014371638079632633,-0.7943537755713799,-0.7742356656346704,-1.5547259812960907,0.16389442501376178,Gd,-0.31632880333273006,0.6059653496659992,Attchd,-0.11968003538725284,-0.614427179989281,Normal,-0.5226384127015782,-0.4475831374415582
22,-0.8718675426460787,RL,-0.07284397993656837,CollgCr,1Fam,1Story,1.3853045511733684,-0.5176493983218948,1.0198286368303597,0.83189954958111,Gd,TA,PConc,Gd,Ex,Y,SBrkr,1.5489564658829644,-0.7943537755713799,0.6865060124403675,-0.4654465575912853,0.16389442501376178,Gd,0.3027415258741434,0.6059653496659992,Attchd,0.9917434779542423,0.13837519683794053,Normal,0.6174461576637217,0.8051376240194618
23,1.4913651719439616,RM,-0.6327164163119443,MeadowV,TwnhsE,1Story,-0.7950920327893213,1.2793335129955412,0.15842792459851568,-0.4281151589661407,TA,TA,PConc,Gd,TA,Y,SBrkr,-0.12649979471986433,-0.7943537755713799,-0.9083284635120803,-0.4654465575912853,0.16389442501376178,TA,-0.31632880333273006,0.6059653496659992,Attchd,-0.11968003538725284,-0.614427179989281,Normal,-0.6421837042961737,-0.6241652015127115
24,-0.8718675426460787,RL,-0.2246325201354742,Sawyer,1Fam,1Story,-0.7950920327893213,2.1778249686542592,-0.1066184483958979,0.7834374454062157,TA,Gd,CBlock,TA,Ex,Y,SBrkr,-0.12649979471986433,-0.7943537755713799,-0.9083284635120803,-0.4654465575912853,0.16389442501376178,Gd,-0.31632880333273006,0.6059653496659992,Attchd,-0.4901545398344179,1.6439799504923835,Normal,-0.338916175093042,-0.1983930935958975
25,-0.8718675426460787,RL,0.38252164066014915,NridgHt,1Fam,1Story,1.3853045511733684,-0.5176493983218948,1.1854826199518682,1.0742100704555813,Gd,TA,PConc,Gd,Ex,Y,SBrkr,1.1831569729033262,-0.7943537755713799,0.33830853548567275,-0.4654465575912853,0.16389442501376178,Gd,0.3027415258741434,0.6059653496659992,Attchd,0.2507944690599122,0.891177573665162,Normal,0.9483978596571807,1.0760036399058064
26,-0.8718675426460787,RL,-0.33076274276117973,NAmes,1Fam,1Story,-0.7950920327893213,1.2793335129955412,-0.6698419910090267,0.7349753412313215,TA,TA,CBlock,TA,TA,Y,SBrkr,-0.646976624204322,-0.7943537755713799,-1.403760311609133,-0.4654465575912853,0.16389442501376178,Gd,-0.9353991325396035,-0.9522312637608562,Detchd,-0.4901545398344179,1.6439799504923835,Normal,-0.5805235012631718,-0.5315311109621814
27,-0.8718675426460787,RL,0.1032956629680443,NridgHt,1Fam,1Story,1.3853045511733684,-0.5176493983218948,1.1854826199518682,1.1226721746304755,Gd,TA,PConc,Ex,Ex,Y,SBrkr,1.3834688914287332,-0.7943537755713799,0.528981584445813,0.6238328661135203,0.16389442501376178,Gd,0.3027415258741434,0.6059653496659992,Attchd,-0.4901545398344179,1.6439799504923835,Normal,1.5738084904204854,1.5194102683293853
28,-0.8718675426460787,RL,0.5946806229836198,NAmes,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.4710572112632166,0.5895890287066388,TA,TA,CBlock,TA,TA,Y,SBrkr,1.1831569729033262,-0.7943537755713799,0.33830853548567275,-0.4654465575912853,-1.0615315835506725,TA,-0.31632880333273006,2.164161963092855,Attchd,2.1031669912957374,-1.3672295568165025,Normal,0.33431257230810085,0.5475844674123627
29,-0.6355442711870747,RM,-0.4196442676370096,BrkSide,1Fam,1Story,-1.5218908941102178,0.38084205733682325,-1.4649811099922674,-1.6881298675133916,TA,TA,BrkTil,TA,Fa,N,SBrkr,-2.391869814747424,-0.7943537755713799,-3.064690460947407,-1.5547259812960907,-2.286957592115107,Fa,-1.554469461746477,-0.9522312637608562,Detchd,-0.4901545398344179,0.13837519683794053,Normal,-1.414823799444401,-2.2251321385702467
30,0.30974881464894144,C (all),-0.19886093643860114,IDOTRR,1Fam,2Story,-1.5218908941102178,-1.4161408539806128,-1.6968966863623793,-1.6881298675133916,TA,Fa,BrkTil,TA,TA,N,SBrkr,-1.686986210827136,0.740309715128456,-0.25103794638047233,-1.5547259812960907,0.16389442501376178,TA,-0.31632880333273006,-0.9522312637608562,Detchd,0.2507944690599122,0.13837519683794053,Normal,-1.7734596742281874,-3.570975352411214
31,-0.8718675426460787,RL,-0.19439656760922155,Sawyer,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.1728800416445013,1.025747966280687,TA,TA,CBlock,TA,Gd,Y,SBrkr,0.34145680883895096,-0.7943537755713799,-0.46288960476402374,-0.4654465575912853,0.16389442501376178,Gd,-0.31632880333273006,-0.9522312637608562,Attchd,-0.11968003538725284,0.13837519683794053,Normal,-0.39743044939987027,-0.2750978087349935
32,-0.8718675426460787,RL,0.059768066881593356,CollgCr,1Fam,1Story,1.3853045511733684,-0.5176493983218948,1.1854826199518682,1.0742100704555813,Gd,TA,PConc,Ex,Ex,Y,SBrkr,0.35696046244979407,-0.7943537755713799,-0.44813197613282274,-0.4654465575912853,0.16389442501376178,Gd,0.3027415258741434,-0.9522312637608562,Attchd,-1.972052557623078,0.13837519683794053,Normal,-0.012997959061460678,0.19050493015723519
33,-0.8718675426460787,RL,0.00934099169519215,NAmes,1Fam,1Story,-0.7950920327893213,-0.5176493983218948,-0.40479561801461317,-1.2519709299393431,TA,TA,CBlock,TA,Gd,Y,SBrkr,1.3759933847322197,-0.7943537755713799,0.5218657939085396,0.6238328661135203,1.389320433578196,Gd,-0.31632880333273006,0.6059653496659992,Attchd,-0.8606290442815829,1.6439799504923835,Normal,-0.194203453689058,-0.01821842922311261
34,1.4913651719439616,RL,-0.31929743190390947,NridgHt,TwnhsE,1Story,2.112103412494265,-0.5176493983218948,1.119221026703265,0.9772858621057928,Ex,TA,PConc,Ex,Ex,Y,SBrkr,1.1046637531085468,-0.7943537755713799,0.26359235458567937,0.6238328661135203,-1.0615315835506725,Ex,-0.31632880333273006,0.6059653496659992,Attchd,0.6212689735070773,-0.614427179989281,Normal,1.215172615636699,1.2748258394031518
35,0.07342554318993741,RL,0.30013374317250774,NridgHt,1Fam,2Story,1.3853045511733684,-0.5176493983218948,1.0860902300789632,0.9772858621057928,Gd,TA,PConc,Ex,Ex,Y,SBrkr,0.08253481720089259,2.2382147988654215,1.6308636499775013,1.7131122898183258,1.389320433578196,Gd,1.5408821842878904,0.6059653496659992,BuiltIn,0.9917434779542423,-1.3672295568165025,Normal,1.6115596351345682,1.5438180703660467
36,-0.8718675426460787,RL,0.040490110572908786,CollgCr,1Fam,1Story,-0.7950920327893213,-0.5176493983218948,0.7547822638359463,0.49266482035685016,TA,TA,PConc,Gd,Ex,Y,SBrkr,-0.017364763959010317,-0.7943537755713799,-0.804444934180842,-0.4654465575912853,0.16389442501376178,TA,-0.31632880333273006,-0.9522312637608562,Attchd,-0.11968003538725284,0.891177573665162,Normal,-0.4521696092352903,-0.34904742501315966
37,-0.8718675426460787,RL,-0.1956141227445069,NAmes,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.5704496011361216,0.2503542994823789,TA,TA,CBlock,TA,Gd,Y,SBrkr,0.5153432990113189,-0.7943537755713799,-0.29737041100752476,-0.4654465575912853,0.16389442501376178,TA,-0.9353991325396035,0.6059653496659992,Attchd,1.3622179824014073,0.891177573665162,Normal,-0.35149988999773624,-0.21469139140090204
38,-0.8718675426460787,RL,-0.2575065087881784,NAmes,1Fam,1Story,-0.7950920327893213,1.2793335129955412,-0.6035803977604234,1.0742100704555813,TA,Gd,CBlock,TA,TA,Y,SBrkr,-0.13551489750074694,-0.7943537755713799,-0.9169097658458298,-0.4654465575912853,0.16389442501376178,Gd,-0.9353991325396035,-0.9522312637608562,Detchd,-1.972052557623078,1.6439799504923835,Abnorml,-0.9051833458042836,-1.0630200237644536
39,0.7823953575669494,RL,-0.44845973917209603,Edwards,Duplex,1Story,-1.5218908941102178,-0.5176493983218948,-0.53731880451182,-1.4458193466389202,TA,TA,PConc,NoBsmt,TA,N,FuseP,0.1382424868732756,-0.7943537755713799,-0.6563253955387415,-0.4654465575912853,-1.0615315835506725,Fa,-0.31632880333273006,-0.9522312637608562,NoGarage,-0.11968003538725284,0.13837519683794053,AdjLand,-1.2449436482310285,-1.775098211690802
40,-0.8718675426460787,RL,-0.18282979382401082,NAmes,1Fam,1Story,-0.0682931714684247,-0.5176493983218948,-0.20601083826880298,-0.9611983048899776,TA,TA,CBlock,TA,Ex,Y,SBrkr,0.5808796265689395,-0.7943537755713799,-0.23498764574297543,-0.4654465575912853,0.16389442501376178,TA,-0.31632880333273006,0.6059653496659992,Attchd,2.1031669912957374,-1.3672295568165025,Abnorml,-0.26341388566487645,-0.1027720329506396
41,-0.8718675426460787,RL,0.6539349729008397,Timber,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.40479561801461317,-1.2519709299393431,TA,Gd,CBlock,TA,Gd,Y,SBrkr,0.5904748876470298,-0.7943537755713799,-0.22585410192393407,0.6238328661135203,-1.0615315835506725,TA,-0.9353991325396035,2.164161963092855,Attchd,0.2507944690599122,-0.614427179989281,Normal,-0.13757673661793385,0.04889742522630027
42,0.6642337218374474,RL,-0.1298661454390985,SawyerW,1Fam,SFoyer,-0.7950920327893213,1.2793335129955412,0.3903435009686276,-0.08888042974188091,TA,TA,CBlock,Gd,Gd,Y,SBrkr,-0.7040333403245672,-0.7943537755713799,-1.458071498414128,-0.4654465575912853,-1.0615315835506725,Gd,-0.9353991325396035,-0.9522312637608562,Attchd,2.1031669912957374,-0.614427179989281,Normal,-0.46475332413998455,-0.3663608495778419
43,-0.8718675426460787,RL,-0.1278368868802896,CollgCr,1Fam,1Story,-0.7950920327893213,0.38084205733682325,0.125297127974214,-0.2342667422665637,TA,TA,CBlock,Gd,TA,Y,SBrkr,-0.5154329480793826,-0.7943537755713799,-1.2785464252722292,-0.4654465575912853,0.16389442501376178,TA,-0.9353991325396035,-0.9522312637608562,Detchd,0.2507944690599122,0.13837519683794053,Normal,-0.6377794040795306,-0.6174335199365734
44,-0.8718675426460787,RL,-0.2551728614455482,NAmes,1Fam,1Story,-0.7950920327893213,0.38084205733682325,-0.40479561801461317,-1.2519709299393431,TA,TA,CBlock,TA,Ex,Y,FuseA,0.13271541921796634,-0.7943537755713799,-0.6615865045601357,-0.4654465575912853,0.16389442501376178,TA,-0.31632880333273006,-0.9522312637608562,Attchd,-0.4901545398344179,-1.3672295568165025,Normal,-0.5025044688540673,-0.4190318447962725
45,1.4913651719439616,RL,-0.2842927217644559,NridgHt,TwnhsE,1Story,2.112103412494265,-0.5176493983218948,1.119221026703265,0.9772858621057928,Ex,TA,PConc,Ex,Ex,Y,SBrkr,1.4718308688576285,-0.7943537755713799,0.6130916452576841,0.6238328661135203,-1.0615315835506725,Ex,-0.31632880333273006,0.6059653496659992,Attchd,-1.6015780531759132,1.6439799504923835,Normal,1.7487221275957356,1.6305476983891942
46,-0.16289772826906662,RL,0.23966183812000247,Mitchel,1Fam,1.5Fin,0.6585056898524718,-0.5176493983218948,1.0529594334546615,0.8803616537560043,Gd,TA,PConc,Ex,Ex,Y,SBrkr,1.015813841795228,0.6553058990268185,1.2314968792392766,0.6238328661135203,-2.286957592115107,Gd,-0.31632880333273006,0.6059653496659992,Attchd,0.6212689735070773,0.891177573665162,Abnorml,0.7393320202305903,0.9083371053771001
47,-0.8718675426460787,FV,0.06453682449479427,Somerst,1Fam,1Story,1.3853045511733684,-0.5176493983218948,1.1523518233275667,1.025747966280687,Gd,TA,PConc,Gd,Ex,Y,SBrkr,1.2925819472982418,-0.7943537755713799,0.44246805656587984,-0.4654465575912853,0.16389442501376178,Gd,0.3027415258741434,-0.9522312637608562,Attchd,0.2507944690599122,-0.614427179989281,Normal,0.8653453412861986,1.010736115803634
48,3.1456280721569896,RM,-0.609177017029761,OldTown,2fmCon,2Story,-1.5218908941102178,-0.5176493983218948,-1.6968966863623793,1.1226721746304755,TA,TA,BrkTil,TA,Gd,Y,SBrkr,-1.2868464838147622,0.850584936017067,0.04442823778651303,-0.4654465575912853,-1.0615315835506725,TA,0.9218118550810168,-0.9522312637608562,NoGarage,-0.11968003538725284,0.891177573665162,Partial,-0.8548484861855066,-0.9728560363388693
49,-0.8718675426460787,RL,-0.2757698358174585,Sawyer,1Fam,1Story,-0.7950920327893213,1.2793335129955412,-0.1728800416445013,-0.9127362007150833,TA,TA,CBlock,TA,Ex,Y,SBrkr,-0.45830087567016986,-0.7943537755713799,-1.2241635082702418,-0.4654465575912853,0.16389442501376178,TA,-0.31632880333273006,-0.9522312637608562,Attchd,-1.972052557623078,-0.614427179989281,Normal,-0.678676477519787,-0.6806499800573783
50,0.07342554318993741,RL,0.34589352367364845,Gilbert,1Fam,2Story,-0.0682931714684247,0.38084205733682325,0.8541746537088514,0.5895890287066388,TA,TA,PConc,Gd,Gd,Y,SBrkr,-1.0455701515559117,0.7586889186098912,0.08173179975442182,0.6238328661135203,0.16389442501376178,TA,-0.31632880333273006,-0.9522312637608562,Attchd,0.2507944690599122,-0.614427179989281,Normal,-0.04949073228507403,0.149847483889393
51,-0.16289772826906662,RM,-0.42816715358400703,BrkSide,1Fam,1.5Fin,-0.0682931714684247,0.38084205733682325,-1.2330655336221557,-1.6881298675133916,TA,TA,PConc,TA,TA,Y,SBrkr,-0.9586353168543315,-0.7943537755713799,-0.5938949882855958,-1.5547259812960907,0.16389442501376178,TA,-0.31632880333273006,0.6059653496659992,Detchd,0.9917434779542423,-1.3672295568165025,Normal,-0.8359729138284652,-0.9398650545480558
52,0.7823953575669494,RM,-0.2017018984209336,IDOTRR,Duplex,1Story,-0.7950920327893213,-0.5176493983218948,-0.2722724315174064,-1.058122513239766,Fa,TA,CBlock,Gd,TA,N,SBrkr,-0.9586353168543315,-0.7943537755713799,-1.7004222057189,-0.4654465575912853,-1.0615315835506725,TA,-0.9353991325396035,-0.9522312637608562,CarPort,-0.4901545398344179,1.6439799504923835,Normal,-0.8925996308995894,-1.0401725602694167
53,-0.8718675426460787,RL,4.03934702656173,Veenker,1Fam,1Story,2.112103412494265,-0.5176493983218948,0.32408190772002415,0.10496798695769612,Gd,TA,CBlock,Ex,Gd,Y,SBrkr,1.6311710243954514,-0.7943537755713799,0.7647644638390017,0.6238328661135203,-3.512383600679541,Gd,-0.9353991325396035,0.6059653496659992,Attchd,1.7326924868485725,-1.3672295568165025,Normal,2.5679219678913316,2.093964609792378
54,0.5460720861079454,RL,-0.3374592960052491,NAmes,1Fam,SLvl,-0.7950920327893213,-0.5176493983218948,-0.53731880451182,-1.4458193466389202,TA,TA,CBlock,TA,TA,Y,SBrkr,0.6662124332158537,-0.7943537755713799,-0.15376099413148114,-1.5547259812960907,0.16389442501376178,TA,-0.31632880333273006,0.6059653496659992,Detchd,-1.6015780531759132,-0.614427179989281,Normal,-0.6409253328057042,-0.6222400149114446
55,-0.8718675426460787,RL,-0.028910532138355642,NAmes,1Fam,1Story,-0.0682931714684247,-0.5176493983218948,-0.2391416348931047,-1.0096604090648718,TA,TA,CBlock,TA,Gd,Y,SBrkr,0.8147160488655012,-0.7943537755713799,-0.012403268710207126,-0.4654465575912853,0.16389442501376178,TA,0.3027415258741434,0.6059653496659992,Attchd,0.2507944690599122,0.13837519683794053,Normal,-0.005447730118644124,0.1988349485020225
56,2.4366582577799774,FV,-0.7929263795299071,Somerst,Twnhs,2Story,1.3853045511733684,-0.5176493983218948,0.9204362469574547,0.7349753412313215,Gd,TA,PConc,Gd,Ex,Y,SBrkr,-0.3663820484060507,0.9424809534242428,0.5905415683840659,1.7131122898183258,0.16389442501376178,Gd,0.3027415258741434,-0.9522312637608562,Attchd,0.6212689735070773,0.891177573665162,Abnorml,-0.1061174493561982,0.08542040766971115
57,0.07342554318993741,RL,0.12023997193409862,CollgCr,1Fam,2Story,0.6585056898524718,-0.5176493983218948,1.0860902300789632,0.9288237579308986,Gd,TA,PConc,Gd,Ex,Y,SBrkr,-0.7915845545717831,1.1814105986828998,0.5572786827482694,0.6238328661135203,0.16389442501376178,Gd,0.3027415258741434,-0.9522312637608562,Attchd,0.6212689735070773,-1.3672295568165025,Normal,0.19589170835646402,0.41131524921117296
58,0.07342554318993741,RL,0.3269199561487852,StoneBr,1Fam,2Story,2.8389022738151612,-0.5176493983218948,1.1523518233275667,1.025747966280687,Ex,TA,PConc,Ex,Ex,Y,SBrkr,0.8169474250603449,2.6953974854661213,2.1855651826585087,1.7131122898183258,0.16389442501376178,Gd,2.1599525134947637,0.6059653496659992,BuiltIn,1.3622179824014073,-1.3672295568165025,Partial,3.244674155465789,2.421084371253265
59,-0.8718675426460787,RL,-0.33076274276117973,CollgCr,1Fam,1Story,-0.7950920327893213,1.2793335129955412,0.025904738101308892,-0.6219635756657178,TA,TA,CBlock,TA,Ex,Y,SBrkr,-1.1021555991909204,-0.7943537755713799,-1.8370363923443787,-1.5547259812960907,-1.0615315835506725,TA,-1.554469461746477,-0.9522312637608562,Detchd,-1.972052557623078,0.13837519683794053,Normal,-0.7051022788196449,-0.7223638302536538
60,-0.8718675426460787,RL,0.26502757010511374,SawyerW,1Fam,1Story,-0.0682931714684247,-0.5176493983218948,1.0860902300789632,0.9288237579308986,TA,TA,PConc,Gd,Ex,Y,SBrkr,0.15476629876149042,-0.7943537755713799,-0.6405966979337105,0.6238328661135203,0.16389442501376178,Gd,-0.9353991325396035,-0.9522312637608562,Detchd,-0.4901545398344179,-1.3672295568165025,Partial,-0.28858131547426497,-0.13424137700060526
